id,name,airport_code,country,state,region,longitude,latitude,date,temp_avg,temp_min,temp_max,precip,snow,wind_direction,wind_speed,air_press
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-01,7.1,2.2,13.9,0,0,261,11.5,1017.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-02,8.5,7.8,10,23.4,0,96,10.8,1015.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-03,13.1,10,17.2,24.6,0,43,9.4,1011.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-04,13.6,2.8,15,3.6,0,276,23.4,1015
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-05,4.8,0,12.8,0,0,282,13.3,1025.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-06,8.9,3.3,17.2,0,0,258,9.4,1021.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-07,11.8,6.1,13.9,0.5,0,270,20.5,1019.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-08,8.5,2.2,16.1,0,0,308,10.8,1029.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-09,9.6,2.8,17.8,0,0,117,12.2,1032.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-10,14.2,10,18.9,0,0,107,16.6,1028.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-11,18.1,15.6,21.1,32.5,0,171,23,1019
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-12,15.4,9.4,20.6,0,0,294,6.8,1024
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-13,16.9,15,18.9,48.5,0,74,9,1026.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-14,17.1,15.6,18.3,16.8,0,247,7.6,1023.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-15,16.8,13.3,22.2,0,0,254,7.2,1022.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-16,16.8,10,18.3,15.5,0,311,21.6,1026.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-17,10.3,7.2,13.3,0,0,68,17.3,1032.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-18,8,6.1,12.2,13.7,0,118,12.6,1026.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-19,9.1,0,13.3,0.3,0,308,25.2,1020.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-20,0.2,-3.8,3.3,0,0,329,19.8,1027.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-21,-0.9,-4.9,5,0,0,333,15.8,1030
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-22,1.5,-4.3,10,0,0,56,13.7,1027.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-23,5.8,3.3,8.9,5.3,0,94,19.1,1022.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-24,7.9,5,15,16.8,0,156,11.9,1015.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-25,5.7,2.8,7.8,0,0,292,17.3,1018.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-26,4.7,0.6,10.6,0,0,311,9.7,1018.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-27,9.1,5.6,11.7,0,0,281,10.8,1014.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-28,7.8,2.8,15,0,0,319,11.2,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-29,8.7,5.6,11.1,0,0,49,9.4,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-30,8.9,4.4,15,0,0,70,13,1019.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-01-31,6.6,4.4,7.2,2,0,78,16.9,1021.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-01,6.2,4.4,11.1,0,0,318,12.6,1017
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-02,9.1,1.7,18.9,0,0,258,14,1017.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-03,14,5.6,24.4,0,0,237,12.6,1017.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-04,16.7,13.9,20.6,0,0,221,15.1,1016.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-05,17.7,16.1,19.4,14.2,0,194,18.4,1011.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-06,17.9,10,22.2,58.4,0,211,18,998.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-07,6.9,1.1,10,0,0,286,21.2,1009.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-08,2.6,-0.5,7.2,3,0,81,5.8,1024.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-09,5.2,1.1,13.3,0,0,114,11.2,1030.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-10,7.3,3.9,12.8,37.6,0,95,11.5,1023.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-11,16.4,12.2,21.1,8.6,0,222,17.3,1017
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-12,15.8,11.1,22.8,0,0,186,13,1016
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-13,17.8,5,21.1,23.1,0,277,24.1,1013.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-14,6.4,1.1,11.1,0,0,330,19.4,1026.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-15,5.3,0,13.3,0,0,86,13,1029.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-16,7.3,5.6,8.3,7.4,0,87,8.6,1022.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-17,8.6,6.7,11.7,0,0,93,10.4,1020.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-18,12.7,10.6,16.7,61.2,0,131,9.7,1019.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-19,12.8,10,15.6,2.3,0,331,14.4,1023.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-20,7.2,3.9,10,23.9,0,58,22.3,1025.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-21,4.3,1.1,8.9,0.3,0,341,13.7,1030.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-22,5.2,-1,13.3,0,0,312,4,1030.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-23,8.2,2.8,13.9,0,0,295,3.6,1024.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-24,9.1,7.2,10,27.9,0,105,11.5,1016.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-25,12.6,9.4,20.6,0.8,0,327,9,1010.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-26,11.1,3.9,12.8,0,0,301,16.6,1013.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-27,4.7,0.6,9.4,0,0,303,21.2,1021.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-28,5.6,0,12.2,0,0,270,16.9,1021.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-02-29,7.1,2.2,13.3,0,0,296,20.5,1022.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-01,8.8,1.1,17.8,0,0,214,7.9,1024.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-02,11.4,8.3,13.9,24.1,0,171,10.4,1017.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-03,16.4,13.9,20.6,12.4,0,226,13.7,1011
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-04,14.7,11.7,16.7,25.9,0,313,9.4,1015.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-05,11.2,10,11.7,39.9,0,72,18,1016.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-06,10.3,5,14.4,0,0,311,25.9,1021.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-07,7.1,0.6,15,0,0,341,12.2,1030.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-08,10.1,3.3,16.7,0,0,114,9.7,1033.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-09,12.4,6.1,19.4,0,0,146,11.5,1032.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-10,15.6,12.8,18.9,1.3,0,205,10.8,1026.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-11,16.2,12.8,22.2,5.8,0,243,10.8,1020
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-12,18,15.6,24.4,1,0,230,9.7,1015.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-13,20.1,16.7,21.7,0,0,262,12.6,1018.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-14,19.7,13.9,27.2,0,0,39,10.4,1023.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-15,16.9,13.9,21.7,0.8,0,317,13.7,1024.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-16,13.6,11.1,14.4,0,0,77,15.1,1025.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-17,13.3,10.6,20,0,0,102,6.5,1023.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-18,17.9,13.3,25.6,0,0,113,10.1,1023.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-19,19.8,15,27.2,0,0,143,11.5,1023.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-20,22.1,16.7,28.3,0.3,0,228,15.1,1022.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-21,19.1,11.1,23.3,2.3,0,307,15.1,1024.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-22,13.4,8.3,17.2,0.8,0,57,16.2,1024.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-23,12.5,10.6,17.8,36.8,0,117,10.8,1022
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-24,18.6,15.6,25.6,14.5,0,178,11.5,1015.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-25,19.7,14.4,22.8,14.7,0,309,15.5,1011
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-26,17.5,11.1,26.7,0,0,86,9.4,1015.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-27,21.9,15.6,29.4,0,0,225,10.8,1013.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-28,23.3,18.9,28.9,0,0,227,15.5,1014.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-29,23.2,18.9,26.1,0,0,246,16.9,1016.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-30,19.6,15.6,23.9,0,0,312,15.5,1019.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-03-31,15.9,9.4,17.8,8.6,0,358,18,1008.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-01,10.4,5.6,16.1,0,0,331,21.6,1013.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-02,11.7,4.4,20.6,0,0,331,10.4,1017.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-03,16.3,8.9,25.6,0,0,321,10.4,1015.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-04,19,13.3,25.6,0,0,333,9,1014.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-05,20,15,26.7,0,0,71,5.4,1015.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-06,20.9,14.4,28.3,0,0,235,10.1,1018
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-07,21.2,16.7,25.6,0,0,260,10.8,1016.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-08,20.2,16.7,27.2,0.3,0,266,13.7,1010.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-09,21.3,16.7,25.6,4.8,0,289,18.7,1007.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-10,15.4,7.2,16.7,0,0,326,23.4,1013.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-11,12.7,4.4,21.7,0,0,100,10.8,1017.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-12,15.3,10,23.9,4.6,0,117,17.3,1012.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-13,20.8,12.8,23.3,18.3,0,268,20.5,1010.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-14,14.9,8.3,22.2,0,0,311,15.5,1016.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-15,11.6,5,16.7,0,0,326,20.5,1016.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-16,12.9,5.6,20.6,0,0,337,10.4,1023.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-17,15.4,8.3,23.3,0,0,195,11.2,1021.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-18,17.6,11.7,21.1,4.6,0,289,17.3,1014.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-19,11.8,8.3,12.2,62.5,0,67,10.1,1012.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-20,15.3,12.2,21.7,12.7,0,297,18.4,1006.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-21,17.4,11.7,23.9,0,0,286,18,1012.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-22,16.6,9.4,22.2,1,0,305,9.7,1017.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-23,15.2,12.2,18.9,18.8,0,125,19.1,1011
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-24,17.9,14.4,22.2,0,0,278,13.7,1008.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-25,18.6,12.8,26.7,0,0,250,14.4,1010.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-26,16.7,10.6,20.6,0,0,295,23.8,1014.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-27,14.3,7.8,22.8,0,0,323,15.1,1021.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-28,18.1,11.7,26.1,0,0,215,9,1020.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-29,18.6,13.9,21.7,8.6,0,183,16.6,1011.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-04-30,14.8,11.1,17.2,0,0,278,14.4,1010.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-01,15.3,8.9,23.9,0,0,284,16.9,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-02,19.3,11.1,27.8,0,0,278,7.2,1020.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-03,22.1,14.4,29.4,0,0,249,12.6,1017
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-04,23.6,16.1,30,0,0,272,10.1,1013.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-05,23.8,18.9,28.9,0,0,264,15.8,1011.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-06,19.3,9.4,23.3,0,0,306,25.9,1013.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-07,13.2,7.2,20.6,0,0,311,15.5,1019.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-08,14.7,10,17.8,0.8,0,255,13.3,1015.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-09,12.4,6.7,18.9,0,0,333,15.5,1020.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-10,14.4,5.6,23.3,0,0,310,8.6,1022.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-11,15.8,10.6,20.6,0,0,308,19.4,1021.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-12,15.4,9.4,23.3,0,0,342,9.4,1023.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-13,19.2,13.3,26.7,0,0,121,11.5,1023.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-14,21.2,16.1,28.3,0,0,132,11.9,1023
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-15,21.7,16.1,27.2,0,0,144,10.8,1019.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-16,22.9,17.2,29.4,0,0,116,9.7,1016.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-17,24.2,18.3,29.4,26.4,0,131,10.8,1014.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-18,22.1,19.4,26.1,6.4,0,144,10.4,1009.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-19,20.7,17.2,24.4,3.3,0,279,15.5,1008.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-20,16.8,12.2,18.3,5.6,0,65,19.8,1012.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-21,16.2,12.2,23.9,0,0,96,9,1016.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-22,22.6,17.8,30,7.4,0,170,10.1,1017.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-23,23.3,18.3,30,0,0,260,8.6,1017.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-24,25.4,20.6,31.1,0,0,325,7.6,1017.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-25,23.9,20,29.4,17.3,0,101,14.4,1017.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-26,21.4,20,23.9,1.8,0,99,17.6,1016.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-27,20.9,18.9,23.3,35.8,0,85,15.8,1015.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-28,23,19.4,28.9,0.5,0,148,9.7,1015.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-29,24.2,21.7,28.3,1.3,0,256,6.5,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-30,24.7,19.4,30,0,0,310,12.6,1016.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-05-31,23.8,17.2,29.4,0,0,351,12.2,1017.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-01,23.3,18.9,27.8,0,0,84,15.1,1021.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-02,24,18.9,29.4,0,0,184,9.4,1021.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-03,25.6,20.6,30.6,0,0,248,9.4,1016.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-04,26.1,21.1,31.7,0,0,232,12.2,1013.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-05,24.6,21.7,28.3,6.6,0,237,10.1,1014.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-06,24.4,20.6,30.6,3,0,260,7.6,1015.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-07,25.1,21.7,29.4,0,0,124,10.1,1013.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-08,25.7,22.8,29.4,0,0,129,13,1013.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-09,25.9,22.8,30,8.1,0,177,12.6,1014.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-10,24.8,22.8,28.9,18,0,204,13.7,1014.7
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-11,24.4,20,28.9,0,0,314,16.9,1018.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-12,24.6,18.9,31.1,0.3,0,26,15.1,1019.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-13,25.7,20.6,30.6,0,0,52,11.2,1018.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-14,23.9,18.3,27.2,10.2,0,98,10.8,1020.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-15,20.6,17.2,26.7,0,0,78,14,1021.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-16,19.2,16.1,23.9,0,0,69,18,1021.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-17,19,15,24.4,0,0,342,7.6,1019.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-18,22.1,16.1,28.3,0,0,324,6.8,1017.5
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-19,24.8,20,30.6,0,0,330,7.6,1018.2
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-20,25.9,19.4,32.2,0,0,329,6.8,1017.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-21,26.8,21.1,32.2,0.5,0,320,7.9,1015.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-22,24,20.6,30.6,2.5,0,256,7.6,1016.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-23,24.2,21.1,30,0.5,0,238,16.9,1012.9
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-24,24.8,20.6,28.3,5.1,0,275,13.3,1014.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-25,23.2,20.6,28.3,5.8,0,245,11.2,1017.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-26,24.4,20,30,1,0,279,14.8,1021.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-27,24.1,20,31.1,4.3,0,261,13,1019.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-28,26.3,23.3,32.2,0,0,254,15.5,1015.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-29,28.1,22.8,33.9,0,0,279,12.6,1015.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-06-30,26.1,21.7,32.8,1,0,292,11.9,1014.8
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-07-01,23.4,20.6,29.4,1,0,284,14.4,1013.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-07-02,25.6,21.7,31.7,4.1,0,317,11.5,1012.6
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-07-03,27.7,23.3,33.9,0,0,78,7.9,1013.4
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-07-04,27.8,22.8,32.8,0.3,0,13,5.4,1013.1
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-07-05,27.9,23.3,33.3,0,0,104,10.8,1013.3
72219,Hartsfield-Jackson Atlanta,KATL,US,GA,South,-84.1,33.65,2020-07-06,26.3,22.8,30.6,30.7,0,96,13.3,1014.8
